BALANCE,BALANCE_FREQUENCY,PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,Cluster
4458.055159,1.0,0.0,2806.959645,0.0,0.0,2
2070.069187,1.0,1382.57,0.0,1.0,0.666667,0
52.229659,1.0,565.5,101.137379,1.0,0.0,1
6426.639738,1.0,4462.86,4599.625146,1.0,0.833333,0
206.596865,0.363636,1726.67,0.0,0.166667,0.166667,1
5810.748774,1.0,217.0,12377.36037,0.166667,0.166667,2
3872.605467,1.0,0.0,1483.933054,0.0,0.0,2
2597.400267,1.0,1748.73,0.0,1.0,0.416667,0
1481.43247,1.0,0.0,149.36039,0.0,0.0,2
1135.53683,1.0,50.98,0.0,0.333333,0.0,1
3430.981532,1.0,378.04,0.0,0.166667,0.0,2
4102.599015,1.0,1483.12,1992.715742,0.833333,0.25,2
150.952465,0.727273,6407.67,0.0,1.0,0.666667,0
3170.537693,0.909091,0.0,1161.103112,0.0,0.0,2
911.281862,1.0,70.0,0.0,0.083333,0.083333,2
45.753138,0.545455,449.96,0.0,0.5,0.0,1
456.648662,1.0,3355.33,0.0,0.916667,0.583333,0
198.035504,0.545455,0.0,14371.78789,0.0,0.0,2
473.840442,0.727273,0.0,818.124484,0.0,0.0,1
285.813075,1.0,3220.09,0.0,1.0,1.0,0
204.329381,1.0,6558.55,0.0,1.0,1.0,0
3690.177649,1.0,0.0,1328.643945,0.0,0.0,2
327.445978,1.0,4305.05,0.0,1.0,0.916667,0
6856.045926,1.0,262.1,3053.777459,0.166667,0.166667,2
155.644239,0.727273,1626.83,0.0,0.75,0.75,0
4263.008734,1.0,3522.57,2485.845274,1.0,0.333333,0
10249.71178,1.0,0.0,2438.356719,0.0,0.0,2
813.185305,1.0,8194.05,0.0,1.0,1.0,0
911.893997,1.0,1604.8,1302.014616,0.25,0.25,2
3563.23692,1.0,709.9,779.264494,1.0,1.0,0
12478.17286,1.0,174.0,3269.418821,0.25,0.25,2
2061.27937,1.0,0.0,554.11523,0.0,0.0,2
1556.376158,1.0,0.0,655.037683,0.0,0.0,2
126.207012,0.636364,913.0,0.0,0.416667,0.0,1
2516.753364,1.0,606.62,0.0,0.833333,0.833333,0
1199.942209,1.0,1447.01,49.912813,0.916667,0.166667,1
13479.28821,1.0,41050.4,0.0,0.833333,0.666667,0
80.062693,1.0,727.27,0.0,0.583333,0.583333,0
839.897907,1.0,1869.88,0.0,1.0,0.363636,0
128.175207,0.818182,182.94,0.0,0.833333,0.0,1
47.6368,0.727273,379.28,0.0,0.583333,0.0,1
1529.206464,1.0,874.94,0.0,0.833333,0.0,1
2643.343414,1.0,26402.39,0.0,1.0,1.0,0
2924.757622,1.0,0.0,281.044645,0.0,0.0,2
5036.870531,1.0,1752.15,1072.351863,1.0,0.916667,0
32.042424,0.909091,400.41,0.0,0.833333,0.0,1
2549.128288,1.0,13771.63,0.0,1.0,0.5,0
3718.606699,1.0,1172.68,10372.8492,0.083333,0.083333,2
4914.325665,1.0,1653.6,1442.395734,0.75,0.25,2
1191.584153,1.0,4238.79,0.0,1.0,0.5,0
98.420888,1.0,907.37,0.0,1.0,1.0,0
1534.891604,1.0,0.0,2614.626296,0.0,0.0,2
675.117139,0.181818,0.0,6523.780195,0.0,0.0,2
43.42718,1.0,569.34,0.0,1.0,0.0,1
1874.601636,1.0,305.78,0.0,0.583333,0.0,1
15258.2259,1.0,529.3,4100.891579,0.5,0.5,2
4497.213951,1.0,2001.19,0.0,1.0,0.083333,1
986.149218,0.454545,0.0,2955.030338,0.0,0.0,1
257.997181,1.0,1020.47,0.0,0.916667,0.083333,1
4507.733288,1.0,4754.32,0.0,1.0,0.833333,0
1117.635883,1.0,0.0,97.200877,0.0,0.0,2
5083.397311,1.0,331.95,10384.82416,0.2,0.2,2
3649.559565,0.818182,1490.0,8824.695802,0.083333,0.083333,2
77.45581,1.0,558.28,0.0,0.916667,0.25,1
1362.418281,1.0,1477.44,451.968387,1.0,0.111111,1
189.12074,0.909091,1051.1,0.0,0.833333,0.0,1
2374.663583,1.0,2242.26,228.465161,1.0,0.416667,0
1112.070216,1.0,179.24,0.0,0.416667,0.083333,1
2569.379868,1.0,972.65,1390.367155,0.583333,0.166667,2
2883.906333,1.0,4620.34,0.0,1.0,0.583333,0
71.046063,0.181818,1023.8,0.0,0.083333,0.083333,1
3366.051663,1.0,6344.3,0.0,1.0,0.833333,0
7190.047748,1.0,1549.61,3269.100834,0.666667,0.666667,0
68.039722,0.454545,734.11,0.0,0.333333,0.333333,1
5066.461251,1.0,2274.21,2854.551358,1.0,0.666667,0
2454.610005,1.0,1635.69,486.813976,1.0,0.0,1
64.329876,0.272727,627.03,0.0,0.25,0.166667,1
1284.63314,1.0,55.5,5406.459348,0.083333,0.0,2
76.93561,0.833333,277.0,0.0,0.333333,0.333333,1
950.563525,0.909091,7479.95,0.0,0.818182,0.818182,0
5178.179489,1.0,3937.59,0.0,1.0,0.75,0
531.455619,1.0,6300.4,0.0,0.833333,0.833333,0
263.6992,1.0,1856.64,0.0,1.0,0.0,1
492.070146,0.8,4924.41,0.0,0.8,0.8,0
1034.660626,0.833333,1308.11,234.602843,0.5,0.5,1
11547.52001,1.0,49039.57,558.166886,1.0,1.0,0
8997.488544,1.0,4604.72,1854.533843,0.916667,0.666667,0
9149.4096,1.0,227.8,5583.937965,0.333333,0.333333,2
1296.922119,1.0,2327.49,1873.271885,0.666667,0.666667,0
1758.979585,0.818182,1199.0,8552.910316,0.090909,0.090909,2
194.493602,1.0,1174.76,0.0,1.0,0.0,1
3294.37955,1.0,0.0,2546.891416,0.0,0.0,2
5404.202992,1.0,469.0,8005.22508,0.666667,0.166667,2
5484.800476,1.0,0.0,1239.217984,0.0,0.0,2
181.463092,1.0,133.39,219.143859,0.25,0.25,1
1311.732049,1.0,10700.63,0.0,0.916667,0.5,0
542.218074,1.0,0.0,1074.741949,0.0,0.0,2
1029.101022,1.0,49.1,0.0,0.25,0.0,1
1202.975648,1.0,11313.77,0.0,1.0,1.0,0
1095.379426,1.0,0.0,282.895246,0.0,0.0,2
4546.766836,1.0,3525.37,0.0,1.0,0.0,0
28.934197,0.909091,258.74,0.0,0.666667,0.666667,0
3457.086184,1.0,2448.6,0.0,1.0,0.0,1
23.290641,0.727273,293.99,0.0,0.5,0.25,1
9559.783145,1.0,709.0,771.711794,0.3,0.3,2
2154.175363,1.0,1628.07,0.0,0.333333,0.333333,1
2627.184835,1.0,0.0,3216.192328,0.0,0.0,2
2689.586312,1.0,0.0,2224.68646,0.0,0.0,2
11.890862,0.090909,165.0,0.0,0.083333,0.083333,1
3452.538704,1.0,11681.64,0.0,1.0,1.0,0
1068.031748,0.727273,98.97,0.0,0.416667,0.0,1
7295.920263,1.0,0.0,721.214369,0.0,0.0,2
7975.19143,1.0,1142.15,2652.115823,0.5,0.333333,2
1866.608592,1.0,1494.5,0.0,0.416667,0.416667,1
259.467265,0.909091,646.24,0.0,0.083333,0.083333,1
1298.191599,1.0,0.0,2052.835555,0.0,0.0,2
313.387813,1.0,3608.88,0.0,1.0,0.75,0
7088.358802,1.0,0.0,3118.050456,0.0,0.0,2
4458.045588,1.0,0.0,2846.034435,0.0,0.0,2
2690.771926,1.0,12465.21,0.0,1.0,0.583333,0
15244.74865,1.0,7823.74,2621.049473,1.0,1.0,0
0.327199,0.454545,24.64,0.0,0.083333,0.083333,1
2492.726282,1.0,27957.68,0.0,1.0,1.0,0
47.424621,0.545455,372.0,0.0,0.333333,0.166667,1
4114.723127,1.0,1841.62,4004.273974,1.0,1.0,0
2450.031338,1.0,1678.07,0.0,1.0,0.25,0
8781.831676,1.0,11674.64,0.0,1.0,1.0,0
1642.024936,1.0,2094.38,0.0,0.416667,0.416667,0
2739.836747,0.909091,0.0,2970.288928,0.0,0.0,2
1946.447038,1.0,411.38,99.078081,0.25,0.25,2
9.962695,0.545455,99.19,0.0,0.5,0.0,1
394.269079,0.363636,525.0,2003.827851,0.083333,0.083333,1
5935.917803,1.0,1956.06,0.0,0.916667,0.916667,0
266.588825,1.0,1750.51,239.188373,1.0,1.0,0
917.732846,1.0,18.41,0.0,0.083333,0.0,2
3183.529482,1.0,386.12,3715.643596,0.636364,0.636364,0
2071.736764,0.909091,0.0,199.214973,0.0,0.0,2
6980.581442,1.0,0.0,11549.11174,0.0,0.0,2
724.261595,1.0,625.46,0.0,0.583333,0.166667,1
2469.665655,1.0,963.13,0.0,0.666667,0.666667,0
202.190447,0.545455,2011.81,0.0,0.416667,0.416667,1
6787.661776,1.0,99.5,7726.511679,0.833333,0.0,2
107.298227,0.636364,1084.09,0.0,0.666667,0.0,1
3946.876897,1.0,207.0,1546.727807,0.916667,0.0,2
1246.393805,1.0,1757.47,0.0,1.0,0.416667,0
7155.328723,1.0,3837.59,14811.68818,1.0,0.916667,0
2147.939753,0.818182,117.57,1022.23072,0.083333,0.083333,2
32.612745,1.0,1223.41,0.0,1.0,1.0,0
5380.796813,1.0,1710.24,2292.800636,1.0,0.416667,0
3419.661676,1.0,11.06,1261.347779,0.083333,0.083333,2
8900.194109,1.0,0.0,4849.693752,0.0,0.0,2
837.950585,1.0,8273.18,0.0,1.0,1.0,0
2113.098241,1.0,619.93,1958.668173,1.0,0.0,1
16.371699,0.3,190.0,0.0,0.2,0.0,1
3774.063585,1.0,7680.08,0.0,1.0,0.583333,0
1088.031913,1.0,9734.63,0.0,1.0,1.0,0
2.175751,0.454545,0.0,136.662804,0.0,0.0,1
5248.392421,1.0,8403.17,3141.100688,0.833333,0.666667,0
9.581344,1.0,118.6,0.0,1.0,0.083333,1
3123.339488,1.0,11202.09,0.0,1.0,1.0,0
1670.928797,1.0,794.52,0.0,0.666667,0.666667,0
537.389322,0.9,1704.22,0.0,0.9,0.2,1
1803.955439,1.0,1044.43,103.174612,0.666667,0.416667,0
2394.126386,1.0,3651.59,2420.908491,1.0,0.833333,0
544.879717,1.0,6477.6,0.0,1.0,1.0,0
288.474257,1.0,1025.03,0.0,1.0,0.0,1
1434.097191,1.0,0.0,1866.841949,0.0,0.0,2
79.554406,0.636364,472.71,0.0,0.083333,0.083333,1
2134.513436,1.0,733.35,5716.149236,0.818182,0.181818,2
4925.502001,1.0,3050.72,10901.29827,0.583333,0.333333,2
62.32157,0.636364,601.35,0.0,0.416667,0.333333,1
1062.752143,1.0,0.0,496.76383,0.0,0.0,2
5347.377116,0.545455,0.0,9671.336737,0.0,0.0,2
8.555864,1.0,0.0,75.612993,0.0,0.0,1
164.649775,1.0,1764.86,0.0,1.0,0.666667,0
299.765294,1.0,2352.2,0.0,0.916667,0.666667,0
3725.636832,1.0,0.0,516.029064,0.0,0.0,2
306.877248,1.0,3877.85,0.0,0.916667,0.666667,0
14411.95798,1.0,5958.17,0.0,1.0,0.583333,0
1759.969888,1.0,5969.33,1777.022586,1.0,1.0,0
1482.235539,1.0,14604.87,0.0,1.0,0.583333,0
6014.806806,1.0,433.63,2433.987199,0.25,0.25,2
5619.157028,1.0,2790.76,0.0,1.0,1.0,0
365.12275,1.0,571.32,4961.005282,0.5,0.0,2
1728.079372,1.0,0.0,1662.824051,0.0,0.0,2
1043.249828,1.0,281.25,1361.24762,1.0,0.0,1
2571.925816,1.0,1701.9,1089.064313,1.0,0.25,0
7760.5254,1.0,14332.92,0.0,1.0,0.909091,0
61.644247,0.363636,490.6,0.0,0.272727,0.0,1
0.0,0.0,0.0,310.888779,0.0,0.0,1
1724.2041,1.0,8371.19,959.946429,1.0,0.5,0
558.989996,0.818182,4552.44,0.0,0.75,0.166667,1
15.728894,0.272727,202.0,0.0,0.166667,0.166667,1
3808.073463,0.909091,6030.34,7279.880364,1.0,0.5,0
28.394518,0.181818,379.3,0.0,0.166667,0.0,1
2515.968879,1.0,1877.24,0.0,0.166667,0.166667,2
408.069031,1.0,3660.97,0.0,1.0,1.0,0
975.165854,1.0,2281.56,98.596565,0.916667,0.916667,0
879.190921,1.0,45.65,1246.223848,0.083333,0.083333,2
2331.38017,1.0,1919.66,0.0,0.916667,0.416667,0
27.20711,0.818182,685.08,0.0,0.583333,0.25,1
1418.254924,1.0,362.13,0.0,1.0,0.0,1
1.979916,0.125,80.0,0.0,0.125,0.125,1
331.586253,1.0,3703.36,0.0,1.0,1.0,0
10359.45471,1.0,12650.0,2781.682203,0.25,0.25,0
2144.477682,1.0,228.35,1908.662268,0.333333,0.333333,2
2927.082849,0.9,0.0,3987.822594,0.0,0.0,2
654.747715,1.0,1969.24,0.0,0.916667,0.25,1
1162.770552,1.0,533.36,19.292323,0.666667,0.0,1
4094.433899,1.0,0.0,1618.325972,0.0,0.0,2
278.142977,1.0,1901.94,0.0,1.0,0.166667,1
5941.847384,1.0,0.0,744.138154,0.0,0.0,2
983.339069,1.0,5601.54,36.336457,1.0,0.75,0
820.05973,1.0,162.56,0.0,0.5,0.0,1
7025.757291,1.0,66.32,8733.135566,0.083333,0.083333,2
1.411754,0.2,19.9,0.0,0.2,0.0,1
5656.069801,1.0,362.36,7240.433194,0.25,0.25,2
2705.591995,1.0,818.02,2758.007287,1.0,0.083333,2
235.294264,1.0,1286.2,0.0,1.0,1.0,0
3472.806962,1.0,1800.0,2642.846513,1.0,0.0,2
2892.138807,1.0,0.0,129.381701,0.0,0.0,2
145.973232,0.818182,1131.08,0.0,0.583333,0.0,1
1943.792266,1.0,83.35,0.0,0.142857,0.0,2
2119.537904,1.0,342.07,0.0,0.583333,0.5,0
233.395491,0.818182,2025.0,385.62779,0.75,0.75,0
318.186198,1.0,3548.64,0.0,1.0,0.916667,0
448.190189,1.0,1687.29,0.0,0.5,0.5,0
908.354652,1.0,231.35,944.183414,1.0,0.0,1
546.844163,1.0,2427.26,0.0,1.0,1.0,0
763.327047,1.0,579.28,727.52546,0.5,0.166667,1
1495.801569,1.0,420.03,0.0,1.0,0.25,1
7006.751866,1.0,328.92,9497.696525,0.166667,0.166667,2
4414.952906,1.0,419.64,0.0,1.0,0.0,1
255.052529,1.0,3267.03,0.0,1.0,1.0,0
1167.045536,1.0,294.13,0.0,0.916667,0.083333,1
3063.017462,1.0,0.0,3550.209696,0.0,0.0,2
1546.216153,0.833333,0.0,2196.107878,0.0,0.0,2
999.392635,1.0,0.0,2368.248319,0.0,0.0,2
3386.99251,1.0,171.92,0.0,0.416667,0.416667,2
963.572006,1.0,2210.97,0.0,1.0,1.0,0
454.580913,1.0,1229.57,0.0,0.416667,0.416667,1
2572.508325,1.0,64.0,248.690762,0.083333,0.083333,2
2596.59993,1.0,0.0,1700.074178,0.0,0.0,2
13763.47358,1.0,9670.84,1896.204934,1.0,0.75,0
1861.026633,1.0,7446.18,2817.03397,1.0,1.0,0
5422.456378,1.0,0.0,9972.234861,0.0,0.0,2
838.616485,1.0,375.57,99.587515,0.25,0.25,1
446.735142,1.0,5228.36,0.0,1.0,1.0,0
88.823762,1.0,291.65,0.0,0.75,0.0,1
821.916526,0.857143,1386.4,0.0,0.285714,0.285714,1
3714.539663,1.0,1307.16,4245.840374,1.0,1.0,0
7811.234174,1.0,0.0,6372.109273,0.0,0.0,2
1024.761905,1.0,77.99,0.0,0.166667,0.166667,1
2386.932058,1.0,861.79,457.699229,0.333333,0.166667,2
15.492415,1.0,65.0,0.0,0.083333,0.083333,1
2643.876192,0.818182,798.34,3206.809796,0.5,0.25,2
4881.822347,1.0,0.0,223.953042,0.0,0.0,2
1855.212121,1.0,32.22,37.743145,0.083333,0.083333,2
13774.74154,1.0,404.24,3369.474535,0.25,0.0,2
251.151609,0.363636,0.0,1084.813197,0.0,0.0,1
1355.180523,0.909091,8820.67,0.0,0.75,0.583333,0
6713.551391,1.0,7590.08,1596.569821,0.666667,0.666667,0
2398.26262,1.0,0.0,722.361498,0.0,0.0,2
1433.857464,1.0,1613.74,0.0,1.0,0.416667,0
142.406825,1.0,1214.74,0.0,1.0,0.333333,1
660.397749,1.0,776.89,0.0,0.166667,0.083333,1
4834.586867,1.0,0.0,56.747353,0.0,0.0,2
2571.284657,1.0,0.0,259.611243,0.0,0.0,2
492.916599,1.0,4371.82,0.0,1.0,0.916667,0
2752.146656,1.0,1648.53,2146.51325,1.0,0.333333,0
7715.659048,1.0,0.0,6182.982033,0.0,0.0,2
0.25571,0.090909,24.0,0.0,0.166667,0.0,1
95.865855,0.363636,1123.58,0.0,0.083333,0.083333,1
1439.343061,0.909091,571.91,0.0,0.25,0.25,1
5603.045332,1.0,0.0,2909.490912,0.0,0.0,2
1.691842,1.0,0.0,1148.820355,0.0,0.0,2
83.279345,1.0,1080.11,0.0,1.0,0.0,1
1157.168369,1.0,0.0,1249.682243,0.0,0.0,2
1560.533094,0.777778,749.57,4096.907903,0.666667,0.222222,2
1575.508838,0.875,0.0,1977.834772,0.0,0.0,2
1544.979869,1.0,880.19,0.0,1.0,0.0,1
1350.286625,1.0,642.33,0.0,0.5,0.5,1
1261.488342,1.0,890.2,0.0,0.5,0.5,1
1274.851959,1.0,1798.24,756.233501,1.0,0.166667,1
1646.715644,1.0,2720.68,0.0,1.0,0.833333,0
3121.267822,0.888889,4139.56,3607.406242,0.333333,0.333333,2
3406.473855,1.0,1140.0,0.0,0.5,0.0,2
4006.206157,1.0,169.28,2868.734582,0.583333,0.0,2
915.424422,0.857143,0.0,2454.439476,0.0,0.0,2
4193.283047,1.0,183.7,1585.714709,0.25,0.25,2
10397.09989,1.0,0.0,4045.620171,0.0,0.0,2
2830.364475,1.0,1412.76,2045.094842,1.0,0.0,1
5499.895765,1.0,0.0,485.269985,0.0,0.0,2
815.427615,1.0,1936.01,232.292989,0.916667,0.5,0
756.041971,0.875,2486.1,0.0,0.875,0.875,0
5271.415483,1.0,0.0,2193.804998,0.0,0.0,2
23.276656,0.636364,796.56,0.0,1.0,0.0,1
5639.464394,1.0,717.18,3856.971744,0.416667,0.166667,2
5308.90635,1.0,0.0,4954.608429,0.0,0.0,2
62.209376,0.090909,782.88,0.0,0.083333,0.083333,1
2052.32561,1.0,0.0,200.266788,0.0,0.0,2
56.720267,0.818182,260.0,0.0,0.083333,0.083333,1
1121.068043,1.0,0.0,56.461201,0.0,0.0,2
9470.18498,1.0,49.19,4078.303778,0.416667,0.0,2
2388.503738,1.0,4021.29,2075.781347,1.0,1.0,0
1955.179305,1.0,503.45,0.0,0.083333,0.083333,2
432.915949,1.0,4430.17,0.0,1.0,1.0,0
2027.896903,1.0,933.5,1160.28334,0.083333,0.083333,2
1252.58309,1.0,1163.93,0.0,0.833333,0.75,0
1822.43199,1.0,177.23,0.0,0.083333,0.083333,2
1557.750089,1.0,283.6,0.0,0.25,0.125,1
3879.064446,1.0,9796.28,1959.013493,1.0,0.833333,0
708.509086,1.0,2109.61,366.008558,1.0,0.583333,0
2748.60877,1.0,0.0,434.319424,0.0,0.0,2
4343.537475,1.0,1326.3,1123.247578,1.0,1.0,0
8646.143734,1.0,0.0,10204.12284,0.0,0.0,2
90.445498,0.454545,0.0,729.325692,0.0,0.0,1
9164.724752,1.0,3407.69,2063.860557,1.0,0.833333,0
298.592251,1.0,1804.09,327.479813,0.916667,0.916667,0
88.242406,0.636364,758.31,0.0,0.583333,0.0,1
14.731998,0.818182,121.5,0.0,0.818182,0.0,1
5211.229218,1.0,0.0,2316.206642,0.0,0.0,2
835.007085,0.75,90.39,1160.459619,0.125,0.125,1
2302.479845,1.0,0.0,861.574218,0.0,0.0,2
1782.997768,0.909091,0.0,16037.32794,0.0,0.0,2
2435.823938,1.0,749.3,0.0,0.583333,0.083333,1
10.096031,1.0,184.92,0.0,1.0,0.0,1
1524.409377,1.0,70.0,640.711949,0.166667,0.0,2
1819.529197,1.0,219.26,977.92638,0.25,0.25,2
4.607593,0.181818,44.55,0.0,0.083333,0.083333,1
644.530629,1.0,268.68,0.0,1.0,0.0,1
147.180819,0.636364,0.0,1843.426883,0.0,0.0,1
197.555397,1.0,1876.8,0.0,1.0,0.0,1
1716.622291,1.0,455.76,0.0,1.0,0.083333,1
26.680023,0.545455,520.5,0.0,0.5,0.0,1
5359.980872,1.0,0.0,1113.868654,0.0,0.0,2
772.54691,1.0,8519.02,237.066662,1.0,1.0,0
83.477053,0.181818,0.0,2654.856157,0.0,0.0,1
2654.816967,1.0,0.0,3469.664606,0.0,0.0,2
81.762162,0.909091,777.04,0.0,0.833333,0.5,1
1373.277423,0.818182,0.0,2739.66574,0.0,0.0,2
1773.445786,1.0,4504.25,0.0,0.5,0.5,0
227.07351,1.0,2370.01,0.0,1.0,0.333333,0
155.924331,0.818182,517.14,0.0,0.416667,0.25,1
4767.644535,1.0,806.0,1705.723287,1.0,0.083333,2
2574.852985,1.0,578.66,6390.668135,1.0,1.0,0
3405.005439,1.0,8.4,0.0,1.0,1.0,0
3517.561446,1.0,173.69,3122.99024,0.166667,0.166667,2
1748.546186,1.0,74.98,216.032736,0.166667,0.166667,2
4.503251,0.181818,60.24,0.0,0.166667,0.0,1
2717.915641,1.0,1500.0,475.122697,0.083333,0.083333,2
1841.359829,1.0,2280.58,0.0,1.0,0.0,1
1399.729932,1.0,0.0,1967.782148,0.0,0.0,2
674.817091,1.0,1152.83,0.0,1.0,0.0,1
2406.569238,1.0,0.0,94.706407,0.0,0.0,2
285.308422,0.181818,0.0,2644.698717,0.0,0.0,1
1011.110679,1.0,186.11,0.0,0.333333,0.083333,1
1358.890643,1.0,89.9,0.0,0.333333,0.083333,1
1392.773202,1.0,221.61,0.0,0.666667,0.666667,0
487.584965,0.727273,4768.27,0.0,0.727273,0.727273,0
1892.439622,1.0,86.7,92.435934,0.166667,0.166667,2
3957.419199,1.0,1162.63,3808.247988,0.5,0.416667,2
920.968431,1.0,977.38,0.0,0.833333,0.25,1
227.781773,1.0,1497.82,0.0,1.0,0.333333,1
4270.148411,0.888889,363.0,5307.322893,0.111111,0.111111,2
4115.739163,1.0,0.0,540.251858,0.0,0.0,2
1375.845223,1.0,0.0,112.680045,0.0,0.0,2
1300.593766,1.0,0.0,513.664928,0.0,0.0,2
1437.895562,1.0,350.0,0.0,0.166667,0.0,2
1304.357015,1.0,1488.8,858.516418,0.833333,0.25,1
1372.725482,1.0,992.25,667.818882,0.833333,0.25,1
938.177781,1.0,1288.42,0.0,0.916667,0.0,1
129.3741,1.0,1102.72,0.0,1.0,0.0,1
161.198861,1.0,536.68,0.0,1.0,0.083333,1
825.977042,1.0,0.0,904.460261,0.0,0.0,2
230.359954,1.0,2163.12,0.0,1.0,1.0,0
3616.993845,0.888889,0.0,4947.781762,0.0,0.0,2
8220.740014,1.0,5197.22,18857.05847,1.0,0.571429,2
4438.521324,1.0,591.84,564.365429,0.636364,0.181818,2
2210.404961,1.0,1790.64,1660.66756,1.0,0.833333,0
2315.003636,1.0,0.0,3253.033658,0.0,0.0,2
1255.779743,1.0,385.0,0.0,0.166667,0.166667,2
62.596086,1.0,475.0,0.0,1.0,0.0,1
5280.649637,1.0,0.0,1786.833644,0.0,0.0,2
170.907823,0.909091,1366.3,0.0,0.5,0.5,1
1271.212003,0.909091,76.94,0.0,0.181818,0.181818,1
11083.32542,1.0,2126.7,1622.219455,0.5,0.25,2
992.599867,1.0,100.0,593.181763,0.083333,0.083333,2
10131.00055,1.0,0.0,3330.326162,0.0,0.0,2
4419.30294,1.0,12551.95,14896.54051,1.0,0.666667,0
2173.621597,1.0,200.0,201.404735,0.083333,0.083333,2
9901.685569,1.0,2190.95,1913.350112,1.0,0.416667,0
2320.309453,1.0,2896.05,187.030671,1.0,0.916667,0
910.072514,1.0,18.05,19.118837,0.083333,0.0,2
1374.460976,1.0,1990.81,0.0,1.0,0.0,1
0.0,0.0,199.88,0.0,0.75,0.0,1
268.493643,1.0,4917.48,0.0,1.0,0.25,0
1827.200326,1.0,1325.27,0.0,0.75,0.5,0
1029.66874,1.0,1448.59,1070.165399,0.666667,0.25,1
993.533549,1.0,851.68,1515.648089,0.833333,0.0,1
3150.679884,1.0,0.0,365.816939,0.0,0.0,2
11654.55492,1.0,463.0,3096.807933,0.583333,0.083333,2
1254.970145,1.0,769.34,2234.780695,0.166667,0.166667,2
2174.018945,1.0,377.1,388.849566,0.333333,0.083333,2
1076.029456,1.0,0.0,59.57182,0.0,0.0,2
1444.365154,0.727273,780.14,3573.493609,0.416667,0.083333,2
2767.545277,1.0,3480.24,0.0,1.0,1.0,0
1382.310939,1.0,0.0,189.624301,0.0,0.0,2
716.017731,1.0,0.0,3943.873219,0.0,0.0,2
1890.397414,1.0,2493.67,0.0,1.0,0.083333,1
1948.434315,1.0,324.3,1468.08356,0.166667,0.166667,2
44.910575,1.0,444.96,0.0,1.0,0.0,1
802.274379,0.636364,150.0,3714.01114,0.25,0.0,2
6059.861762,1.0,250.32,4447.636548,0.083333,0.083333,2
847.013195,0.833333,0.0,1159.447747,0.0,0.0,2
1843.308668,1.0,89.66,126.156551,0.2,0.2,2
21.681508,1.0,299.04,0.0,1.0,0.0,1
3558.685862,1.0,1036.19,3270.549354,0.25,0.25,2
14581.45914,1.0,0.0,22665.7785,0.0,0.0,2
902.099225,0.818182,5080.85,0.0,0.416667,0.333333,0
1081.065726,1.0,554.85,952.424906,0.5,0.25,1
9255.143419,1.0,5153.28,0.0,1.0,0.583333,0
228.909884,1.0,2617.85,0.0,1.0,0.916667,0
1486.051056,1.0,716.98,273.531783,1.0,0.25,1
337.317432,1.0,4193.91,0.0,1.0,1.0,0
2643.39225,1.0,965.84,0.0,1.0,0.75,0
4007.029155,1.0,7597.09,0.0,1.0,1.0,0
128.375213,0.727273,0.0,1897.551775,0.0,0.0,1
2903.779416,1.0,360.3,3501.657389,0.416667,0.083333,2
233.694622,1.0,1772.55,0.0,1.0,1.0,0
150.52492,1.0,1850.31,0.0,1.0,1.0,0
3066.86081,1.0,84.65,0.0,0.75,0.0,1
11.35774,0.555556,223.5,0.0,0.333333,0.222222,1
6366.085376,0.818182,407.86,14827.30716,0.083333,0.083333,2
53.339006,1.0,315.48,0.0,1.0,0.0,1
1917.203534,1.0,0.0,84.438672,0.0,0.0,2
361.588846,1.0,312.69,370.511697,0.25,0.25,1
5878.663267,1.0,1230.08,4665.557504,1.0,0.083333,2
7143.680599,1.0,0.0,2999.900367,0.0,0.0,2
559.944819,0.818182,0.0,1379.58783,0.0,0.0,2
79.625341,1.0,701.44,0.0,1.0,1.0,0
1701.20332,1.0,302.0,796.570678,0.5,0.0,1
993.662006,1.0,348.88,0.0,0.333333,0.333333,1
939.152528,1.0,3393.25,0.0,0.25,0.25,1
7427.807223,1.0,205.89,3697.222827,0.416667,0.083333,2
2746.923673,1.0,0.0,4289.506847,0.0,0.0,2
24.820164,0.727273,209.0,0.0,0.5,0.0,1
31.702357,0.181818,1051.52,0.0,1.0,0.083333,1
1023.323593,1.0,253.37,0.0,0.916667,0.5,0
2.957267,0.272727,202.72,0.0,0.833333,0.0,1
1068.434064,1.0,27.0,0.0,0.083333,0.0,2
6725.109914,1.0,6335.65,0.0,1.0,0.583333,0
515.135703,1.0,2457.48,0.0,1.0,0.583333,0
0.867528,0.272727,26.62,0.0,0.333333,0.0,1
542.051302,1.0,4896.9,960.975083,1.0,0.416667,0
39.798993,0.454545,20.09,0.0,0.333333,0.333333,1
1894.11023,1.0,678.0,0.0,1.0,1.0,0
5980.58247,1.0,0.0,12008.08079,0.0,0.0,2
176.721561,1.0,1707.26,0.0,0.916667,0.083333,1
4223.832142,1.0,0.0,3305.855177,0.0,0.0,2
55.741802,0.818182,963.35,0.0,0.75,0.083333,1
179.290727,1.0,2540.9,0.0,0.916667,0.833333,0
634.825209,1.0,1478.36,0.0,0.5,0.416667,1
6002.618198,1.0,0.0,1163.462217,0.0,0.0,2
1104.960744,1.0,45.65,0.0,0.083333,0.083333,2
851.278168,0.727273,0.0,2037.036785,0.0,0.0,2
914.222213,1.0,563.39,136.50351,0.916667,0.5,0
